GEO.id,GEO.id2,GEO.display-label,HC01_VC11,HC02_VC11,HC03_VC11,HC04_VC11,HC01_VC12,HC02_VC12,HC03_VC12,HC04_VC12,HC01_VC74,HC02_VC74,HC03_VC74,HC04_VC74,HC01_VC75,HC02_VC75,HC03_VC75,HC04_VC75,HC01_VC76,HC02_VC76,HC03_VC76,HC04_VC76,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC78,HC02_VC78,HC03_VC78,HC04_VC78,HC01_VC79,HC02_VC79,HC03_VC79,HC04_VC79,HC01_VC80,HC02_VC80,HC03_VC80,HC04_VC80,HC01_VC81,HC02_VC81,HC03_VC81,HC04_VC81,HC01_VC82,HC02_VC82,HC03_VC82,HC04_VC82,HC01_VC83,HC02_VC83,HC03_VC83,HC04_VC83,HC01_VC84,HC02_VC84,HC03_VC84,HC04_VC84,HC01_VC85,HC02_VC85,HC03_VC85,HC04_VC85,HC01_VC86,HC02_VC86,HC03_VC86,HC04_VC86,HC01_VC89,HC02_VC89,HC03_VC89,HC04_VC89,HC01_VC90,HC02_VC90,HC03_VC90,HC04_VC90,HC01_VC118,HC02_VC118,HC03_VC118,HC04_VC118,HC01_VC171,HC02_VC171,HC03_VC171,HC04_VC171
8600000US13691,13691,ZCTA5 13691,1376,132,1376,(X),(X),(X),11.7,5.0,1086,102,1086,(X),50,33,4.6,3.0,60,33,5.5,3.0,100,44,9.2,3.7,108,41,9.9,3.4,136,50,12.5,4.7,214,61,19.7,5.2,185,57,17.0,5.1,145,49,13.4,4.5,52,28,4.8,2.5,36,22,3.3,2.0,58750,9521,(X),(X),80332,14860,(X),(X),844,95,77.7,4.6,80220,16818,(X),(X),29975,5370,(X),(X),(X),(X),12.2,4.7
8600000US13692,13692,ZCTA5 13692,28,25,28,(X),(X),(X),0.0,53.8,31,26,31,(X),0,11,0.0,51.2,0,11,0.0,51.2,4,6,12.9,21.8,5,8,16.1,26.6,4,6,12.9,28.7,18,26,58.1,51.5,0,11,0.0,51.2,0,11,0.0,51.2,0,11,0.0,51.2,0,11,0.0,51.2,57946,32065,(X),(X),48448,14253,(X),(X),31,26,100.0,51.2,10765,11137,(X),(X),28647,5419,(X),(X),(X),(X),0.0,38.4
8600000US13693,13693,ZCTA5 13693,211,86,211,(X),(X),(X),5.7,6.2,196,60,196,(X),4,6,2.0,3.2,18,22,9.2,10.9,20,24,10.2,11.7,28,25,14.3,13.3,43,35,21.9,16.0,24,15,12.2,7.7,30,26,15.3,12.4,18,23,9.2,12.1,0,11,0.0,14.2,11,11,5.6,4.9,45417,14165,(X),(X),63109,14005,(X),(X),128,53,65.3,15.6,64414,23549,(X),(X),25869,4683,(X),(X),(X),(X),3.7,3.6
8600000US13694,13694,ZCTA5 13694,622,105,622,(X),(X),(X),4.5,3.2,624,74,624,(X),24,20,3.8,3.2,50,27,8.0,4.1,71,29,11.4,4.7,72,31,11.5,4.9,49,23,7.9,3.5,85,35,13.6,5.6,92,40,14.7,5.9,150,46,24.0,7.1,11,10,1.8,1.6,20,13,3.2,2.1,70333,15551,(X),(X),73064,8383,(X),(X),430,74,68.9,7.5,72300,11462,(X),(X),31932,3961,(X),(X),(X),(X),9.4,5.0
8600000US13695,13695,ZCTA5 13695,80,46,80,(X),(X),(X),0.0,30.3,52,28,52,(X),0,11,0.0,39.5,3,5,5.8,9.7,0,11,0.0,39.5,0,11,0.0,39.5,9,13,17.3,23.5,10,15,19.2,26.4,2,4,3.8,9.3,28,21,53.8,31.5,0,11,0.0,39.5,0,11,0.0,39.5,100556,59169,(X),(X),84421,17046,(X),(X),41,25,78.8,23.7,53295,21414,(X),(X),31116,13418,(X),(X),(X),(X),0.0,25.7
8600000US13696,13696,ZCTA5 13696,44,54,44,(X),(X),(X),0.0,43.0,27,30,27,(X),0,11,0.0,54.8,0,11,0.0,54.8,0,11,0.0,54.8,0,11,0.0,54.8,0,11,0.0,54.8,12,19,44.4,55.6,0,11,0.0,54.8,15,25,55.6,55.6,0,11,0.0,54.8,0,11,0.0,54.8,-,**,(X),(X),N,N,N,N,27,30,100.0,54.8,N,N,N,N,56650,1288,(X),(X),(X),(X),0.0,43.0
8600000US13697,13697,ZCTA5 13697,944,253,944,(X),(X),(X),7.3,5.9,814,175,814,(X),59,42,7.2,5.4,70,48,8.6,5.8,179,124,22.0,13.5,90,57,11.1,6.4,121,70,14.9,8.3,150,78,18.4,8.3,45,39,5.5,4.9,83,53,10.2,6.4,0,11,0.0,3.6,17,28,2.1,3.5,39167,15852,(X),(X),49165,11678,(X),(X),645,173,79.2,10.5,47916,15555,(X),(X),21416,3897,(X),(X),(X),(X),13.7,6.8
8600000US13730,13730,ZCTA5 13730,1194,184,1194,(X),(X),(X),11.9,5.1,1167,129,1167,(X),72,50,6.2,4.2,104,40,8.9,3.2,150,64,12.9,5.4,82,47,7.0,3.8,118,46,10.1,3.8,236,99,20.2,7.7,174,72,14.9,6.0,158,63,13.5,5.9,36,28,3.1,2.4,37,39,3.2,3.3,51580,3745,(X),(X),72444,16801,(X),(X),698,91,59.8,7.4,83640,20523,(X),(X),28292,4959,(X),(X),(X),(X),12.6,5.6
8600000US13731,13731,ZCTA5 13731,438,94,438,(X),(X),(X),8.7,5.1,441,58,441,(X),14,9,3.2,2.1,48,27,10.9,5.9,39,23,8.8,4.8,66,29,15.0,6.7,63,30,14.3,6.4,93,28,21.1,5.8,48,26,10.9,5.7,38,24,8.6,5.2,25,11,5.7,2.7,7,9,1.6,2.0,48681,11846,(X),(X),60141,6865,(X),(X),278,55,63.0,8.6,54001,7828,(X),(X),28937,3223,(X),(X),(X),(X),10.4,5.0
8600000US13732,13732,ZCTA5 13732,4068,253,4068,(X),(X),(X),3.6,1.8,2946,140,2946,(X),36,30,1.2,1.0,72,55,2.4,1.9,201,75,6.8,2.5,287,107,9.7,3.5,337,97,11.4,3.1,418,110,14.2,3.8,516,105,17.5,3.5,664,118,22.5,4.0,256,70,8.7,2.4,159,63,5.4,2.2,81106,4115,(X),(X),92517,7391,(X),(X),2129,140,72.3,3.8,97424,9316,(X),(X),35981,2636,(X),(X),(X),(X),3.0,1.4
8600000US13733,13733,ZCTA5 13733,2358,262,2358,(X),(X),(X),4.2,2.0,2170,157,2170,(X),70,40,3.2,1.8,132,68,6.1,3.1,316,111,14.6,5.1,252,80,11.6,3.5,319,95,14.7,4.0,519,86,23.9,4.1,238,66,11.0,2.9,200,68,9.2,3.0,69,39,3.2,1.8,55,35,2.5,1.6,49821,3983,(X),(X),62648,6469,(X),(X),1556,150,71.7,5.6,63596,8562,(X),(X),27162,3036,(X),(X),(X),(X),9.9,2.7
8600000US13734,13734,ZCTA5 13734,1186,272,1186,(X),(X),(X),22.3,10.5,886,183,886,(X),40,44,4.5,5.1,61,53,6.9,5.7,116,68,13.1,7.7,139,122,15.7,12.0,125,70,14.1,7.6,122,72,13.8,7.8,89,84,10.0,9.1,157,73,17.7,8.6,19,30,2.1,3.4,18,28,2.0,3.2,47065,15151,(X),(X),61862,10851,(X),(X),726,179,81.9,9.4,58667,11715,(X),(X),24717,5412,(X),(X),(X),(X),20.4,11.3
8600000US13736,13736,ZCTA5 13736,1029,213,1029,(X),(X),(X),7.5,4.7,800,125,800,(X),33,20,4.1,2.6,43,31,5.4,3.8,76,37,9.5,3.9,58,21,7.3,2.8,124,50,15.5,6.4,134,34,16.8,4.4,176,85,22.0,8.4,112,39,14.0,4.8,11,9,1.4,1.1,33,33,4.1,4.1,61827,11091,(X),(X),74525,13603,(X),(X),605,109,75.6,6.9,73330,12683,(X),(X),28246,5148,(X),(X),(X),(X),8.9,4.3
8600000US13739,13739,ZCTA5 13739,422,103,422,(X),(X),(X),9.0,5.9,326,52,326,(X),16,12,4.9,3.5,20,17,6.1,5.1,12,13,3.7,3.9,23,16,7.1,4.7,52,24,16.0,6.9,105,36,32.2,10.0,37,21,11.3,6.5,38,26,11.7,7.4,15,15,4.6,4.6,8,7,2.5,2.1,56818,6354,(X),(X),69624,9075,(X),(X),237,48,72.7,9.1,63276,11496,(X),(X),31168,3978,(X),(X),(X),(X),9.8,5.5
8600000US13740,13740,ZCTA5 13740,301,86,301,(X),(X),(X),4.3,3.8,230,48,230,(X),14,9,6.1,4.2,14,11,6.1,4.8,11,8,4.8,3.4,28,16,12.2,6.2,12,8,5.2,3.4,36,16,15.7,6.4,39,18,17.0,7.5,45,26,19.6,9.0,11,11,4.8,4.6,20,14,8.7,5.5,72500,20522,(X),(X),105450,24897,(X),(X),176,42,76.5,7.6,103755,31181,(X),(X),45003,11338,(X),(X),(X),(X),9.8,6.1
8600000US13743,13743,ZCTA5 13743,1645,278,1645,(X),(X),(X),5.5,2.7,1337,173,1337,(X),56,37,4.2,2.7,73,64,5.5,4.5,139,63,10.4,4.6,107,58,8.0,4.1,111,60,8.3,4.1,365,99,27.3,6.4,143,59,10.7,4.7,251,91,18.8,6.4,79,59,5.9,4.2,13,21,1.0,1.6,57866,5785,(X),(X),69479,7545,(X),(X),1003,154,75.0,5.9,67311,8253,(X),(X),27304,3150,(X),(X),(X),(X),10.6,5.5
8600000US13744,13744,ZCTA5 13744,707,137,707,(X),(X),(X),5.2,3.5,476,72,476,(X),5,7,1.1,1.5,32,28,6.7,5.7,23,26,4.8,5.5,66,29,13.9,5.8,85,42,17.9,8.2,89,37,18.7,7.4,72,36,15.1,7.6,58,35,12.2,7.1,32,24,6.7,5.1,14,17,2.9,3.5,59853,16457,(X),(X),71771,11383,(X),(X),390,73,81.9,7.9,70036,12848,(X),(X),28720,4312,(X),(X),(X),(X),11.4,7.9
8600000US13746,13746,ZCTA5 13746,979,165,979,(X),(X),(X),12.3,5.9,844,112,844,(X),17,27,2.0,3.2,69,54,8.2,6.3,110,52,13.0,5.9,103,59,12.2,6.5,99,46,11.7,5.0,154,56,18.2,6.2,133,53,15.8,6.6,108,45,12.8,5.5,20,23,2.4,2.7,31,30,3.7,3.5,51667,13089,(X),(X),65932,8580,(X),(X),556,91,65.9,8.4,71580,9556,(X),(X),27227,3392,(X),(X),(X),(X),9.3,5.7
8600000US13748,13748,ZCTA5 13748,1749,291,1749,(X),(X),(X),6.3,4.8,1379,161,1379,(X),68,61,4.9,4.4,43,61,3.1,4.4,119,74,8.6,5.4,118,65,8.6,4.7,289,117,21.0,7.4,394,132,28.6,8.6,172,84,12.5,6.2,131,79,9.5,6.2,0,11,0.0,2.1,45,45,3.3,3.2,51875,6589,(X),(X),60443,8338,(X),(X),1101,148,79.8,6.7,54359,10525,(X),(X),22830,2899,(X),(X),(X),(X),15.1,9.1
8600000US13750,13750,ZCTA5 13750,531,156,531,(X),(X),(X),0.0,5.5,409,90,409,(X),38,43,9.3,9.9,17,18,4.2,4.3,86,53,21.0,12.3,52,41,12.7,9.7,25,17,6.1,4.2,97,56,23.7,12.5,45,33,11.0,7.9,21,17,5.1,4.1,0,11,0.0,7.1,28,26,6.8,6.5,41583,18723,(X),(X),57912,15620,(X),(X),268,75,65.5,14.2,61357,21925,(X),(X),25920,6434,(X),(X),(X),(X),13.9,7.6
8600000US13751,13751,ZCTA5 13751,61,49,61,(X),(X),(X),0.0,36.3,50,30,50,(X),10,16,20.0,35.1,0,11,0.0,40.3,11,15,22.0,27.9,10,15,20.0,28.0,0,11,0.0,40.3,10,15,20.0,31.6,9,14,18.0,26.6,0,11,0.0,40.3,0,11,0.0,40.3,0,11,0.0,40.3,-,**,(X),(X),35328,19371,(X),(X),40,29,80.0,35.1,37970,18554,(X),(X),15923,6037,(X),(X),(X),(X),9.0,19.0
8600000US13752,13752,ZCTA5 13752,414,120,414,(X),(X),(X),3.1,2.6,343,72,343,(X),36,21,10.5,6.3,15,11,4.4,3.1,29,22,8.5,6.1,36,30,10.5,8.0,44,22,12.8,6.1,56,28,16.3,7.7,44,26,12.8,7.3,65,38,19.0,9.8,2,5,0.6,1.5,16,14,4.7,4.1,54583,18017,(X),(X),94403,38689,(X),(X),258,68,75.2,8.3,56676,14772,(X),(X),41300,16152,(X),(X),(X),(X),22.1,8.9
8600000US13753,13753,ZCTA5 13753,2415,182,2415,(X),(X),(X),6.4,2.5,1780,161,1780,(X),155,66,8.7,3.4,96,44,5.4,2.4,242,70,13.6,3.7,142,48,8.0,2.7,198,47,11.1,2.6,312,71,17.5,3.6,214,62,12.0,3.5,307,76,17.2,4.2,40,22,2.2,1.3,74,46,4.2,2.6,52192,5256,(X),(X),73553,7938,(X),(X),1325,121,74.4,3.9,71499,8412,(X),(X),24746,2824,(X),(X),(X),(X),15.4,3.9
8600000US13754,13754,ZCTA5 13754,1469,141,1469,(X),(X),(X),9.3,3.1,1434,104,1434,(X),121,46,8.4,3.3,95,31,6.6,2.2,211,55,14.7,3.6,225,74,15.7,4.6,197,47,13.7,3.3,241,56,16.8,3.8,148,42,10.3,2.9,142,35,9.9,2.4,35,22,2.4,1.5,19,13,1.3,0.9,38690,6011,(X),(X),53881,3892,(X),(X),909,81,63.4,3.8,56836,5698,(X),(X),23532,1743,(X),(X),(X),(X),13.7,3.2
8600000US13755,13755,ZCTA5 13755,578,157,578,(X),(X),(X),1.9,2.1,537,95,537,(X),57,43,10.6,7.5,7,9,1.3,1.6,122,50,22.7,8.2,43,29,8.0,5.3,76,39,14.2,7.3,92,45,17.1,8.0,84,41,15.6,7.5,37,26,6.9,4.7,3,7,0.6,1.3,16,26,3.0,4.9,43438,11223,(X),(X),54052,11540,(X),(X),325,71,60.5,9.6,59181,16348,(X),(X),25901,4992,(X),(X),(X),(X),19.2,11.4
8600000US13756,13756,ZCTA5 13756,153,73,153,(X),(X),(X),6.5,7.1,182,45,182,(X),12,12,6.6,6.9,10,12,5.5,6.7,23,16,12.6,8.6,15,14,8.2,7.8,27,26,14.8,12.9,36,22,19.8,11.6,33,29,18.1,13.2,21,13,11.5,8.0,0,11,0.0,15.2,5,8,2.7,4.2,51250,10392,(X),(X),62153,13373,(X),(X),103,38,56.6,12.7,52676,12360,(X),(X),28130,7954,(X),(X),(X),(X),18.4,15.9
8600000US13757,13757,ZCTA5 13757,749,186,749,(X),(X),(X),3.2,2.7,524,92,524,(X),27,23,5.2,4.3,7,6,1.3,1.2,57,30,10.9,5.5,37,22,7.1,4.5,90,63,17.2,10.6,140,52,26.7,9.7,70,39,13.4,6.9,79,40,15.1,7.2,3,5,0.6,1.0,14,15,2.7,2.9,54123,3897,(X),(X),65618,9263,(X),(X),435,88,83.0,8.1,56908,11024,(X),(X),27394,3938,(X),(X),(X),(X),12.9,6.7
8600000US13760,13760,ZCTA5 13760,22222,710,22222,(X),(X),(X),6.7,1.1,19116,382,19116,(X),1030,217,5.4,1.1,1130,194,5.9,1.0,2166,320,11.3,1.6,2012,240,10.5,1.3,2481,324,13.0,1.6,3434,336,18.0,1.7,2489,314,13.0,1.6,2773,255,14.5,1.4,975,160,5.1,0.9,626,158,3.3,0.8,54972,2298,(X),(X),69838,3046,(X),(X),13408,409,70.1,1.7,73307,3797,(X),(X),30955,1262,(X),(X),(X),(X),11.1,1.6
8600000US13774,13774,ZCTA5 13774,77,42,77,(X),(X),(X),11.7,16.8,60,31,60,(X),0,11,0.0,36.7,0,11,0.0,36.7,0,11,0.0,36.7,42,27,70.0,29.5,9,16,15.0,25.4,9,12,15.0,19.0,0,11,0.0,36.7,0,11,0.0,36.7,0,11,0.0,36.7,0,11,0.0,36.7,33750,2816,(X),(X),38347,8122,(X),(X),50,27,83.3,21.5,37120,10128,(X),(X),14305,2547,(X),(X),(X),(X),14.9,22.4
8600000US13775,13775,ZCTA5 13775,830,160,830,(X),(X),(X),8.3,5.5,735,126,735,(X),21,15,2.9,2.0,21,15,2.9,2.1,66,39,9.0,5.5,161,77,21.9,8.8,75,41,10.2,5.9,146,69,19.9,8.0,73,33,9.9,4.3,133,53,18.1,7.0,21,14,2.9,1.9,18,23,2.4,3.0,52176,14405,(X),(X),68927,8648,(X),(X),514,102,69.9,8.8,69840,12022,(X),(X),30399,4201,(X),(X),(X),(X),6.8,3.4
8600000US13776,13776,ZCTA5 13776,251,56,251,(X),(X),(X),10.4,6.4,216,37,216,(X),7,7,3.2,3.1,15,12,6.9,5.6,38,22,17.6,9.4,11,12,5.1,5.4,30,19,13.9,8.2,48,19,22.2,8.2,21,14,9.7,6.3,28,16,13.0,7.3,3,4,1.4,2.0,15,11,6.9,5.2,55313,16961,(X),(X),70005,12293,(X),(X),138,33,63.9,10.0,70893,18439,(X),(X),29190,4680,(X),(X),(X),(X),12.8,6.9
8600000US13777,13777,ZCTA5 13777,148,52,148,(X),(X),(X),7.4,8.2,144,36,144,(X),11,17,7.6,11.2,0,11,0.0,18.7,8,8,5.6,5.6,5,7,3.5,5.0,8,5,5.6,4.0,45,27,31.3,17.0,46,30,31.9,18.4,13,10,9.0,7.1,8,8,5.6,5.9,0,11,0.0,18.7,63750,31152,(X),(X),71427,12421,(X),(X),108,32,75.0,12.8,64434,14875,(X),(X),26024,6706,(X),(X),(X),(X),12.1,11.2
8600000US13778,13778,ZCTA5 13778,2949,261,2949,(X),(X),(X),6.2,2.0,2258,152,2258,(X),75,31,3.3,1.3,105,48,4.7,2.1,241,82,10.7,3.5,245,73,10.9,3.2,292,78,12.9,3.3,530,104,23.5,4.2,296,65,13.1,2.7,333,77,14.7,3.4,83,48,3.7,2.1,58,39,2.6,1.7,57365,5253,(X),(X),68266,4934,(X),(X),1661,147,73.6,4.4,69835,6128,(X),(X),27425,2145,(X),(X),(X),(X),13.5,5.2
8600000US13780,13780,ZCTA5 13780,398,124,398,(X),(X),(X),9.0,7.0,401,109,401,(X),21,23,5.2,5.6,82,76,20.4,15.4,0,11,0.0,7.2,35,26,8.7,6.5,50,39,12.5,9.7,98,50,24.4,10.9,56,36,14.0,9.5,54,49,13.5,11.0,5,10,1.2,2.4,0,11,0.0,7.2,50977,13363,(X),(X),57638,12938,(X),(X),258,74,64.3,14.4,69089,14841,(X),(X),25985,5119,(X),(X),(X),(X),10.4,6.0
8600000US13782,13782,ZCTA5 13782,289,56,289,(X),(X),(X),2.1,2.0,294,42,294,(X),8,9,2.7,3.1,16,16,5.4,5.3,37,19,12.6,6.3,25,18,8.5,6.1,55,24,18.7,8.0,56,27,19.0,8.3,30,15,10.2,5.1,45,23,15.3,7.5,19,11,6.5,3.9,3,4,1.0,1.4,52143,18770,(X),(X),66261,8871,(X),(X),181,35,61.6,9.4,62877,10535,(X),(X),29373,4595,(X),(X),(X),(X),6.5,6.4
8600000US13783,13783,ZCTA5 13783,1177,145,1177,(X),(X),(X),4.0,2.4,1069,110,1069,(X),109,57,10.2,5.2,88,45,8.2,4.1,184,47,17.2,3.8,132,42,12.3,3.8,94,40,8.8,3.7,200,65,18.7,5.6,119,54,11.1,5.1,117,45,10.9,4.3,18,17,1.7,1.6,8,13,0.7,1.2,38625,9264,(X),(X),52737,6623,(X),(X),749,96,70.1,5.6,48856,8594,(X),(X),22582,2983,(X),(X),(X),(X),14.9,4.8
8600000US13784,13784,ZCTA5 13784,36,30,36,(X),(X),(X),5.6,10.3,41,23,41,(X),0,11,0.0,44.5,3,4,7.3,11.1,6,6,14.6,16.1,13,14,31.7,28.2,14,15,34.1,32.9,2,3,4.9,9.4,0,11,0.0,44.5,3,4,7.3,9.9,0,11,0.0,44.5,0,11,0.0,44.5,29712,23325,(X),(X),38576,7788,(X),(X),22,18,53.7,32.3,47155,13361,(X),(X),14390,4569,(X),(X),(X),(X),20.9,22.2
8600000US13786,13786,ZCTA5 13786,229,80,229,(X),(X),(X),10.0,9.4,186,42,186,(X),11,10,5.9,5.5,10,11,5.4,6.2,6,9,3.2,4.2,32,22,17.2,10.7,30,23,16.1,10.7,45,26,24.2,12.5,33,22,17.7,10.5,7,9,3.8,4.8,7,7,3.8,3.8,5,8,2.7,4.1,50625,8944,(X),(X),57897,10007,(X),(X),122,39,65.6,12.0,56530,12115,(X),(X),24178,5495,(X),(X),(X),(X),5.2,5.1
8600000US13787,13787,ZCTA5 13787,1487,239,1487,(X),(X),(X),12.0,6.8,1377,179,1377,(X),170,126,12.3,8.5,73,75,5.3,5.2,161,79,11.7,5.5,94,59,6.8,4.4,277,101,20.1,7.2,206,83,15.0,6.0,233,84,16.9,6.1,115,94,8.4,6.9,48,43,3.5,3.0,0,11,0.0,2.2,44177,9150,(X),(X),53894,8672,(X),(X),1041,147,75.6,8.9,51418,10720,(X),(X),20989,2975,(X),(X),(X),(X),20.4,9.7
8600000US13788,13788,ZCTA5 13788,518,127,518,(X),(X),(X),12.2,5.3,420,62,420,(X),34,25,8.1,5.7,23,17,5.5,4.2,39,21,9.3,4.7,49,24,11.7,5.4,67,30,16.0,6.5,95,30,22.6,6.3,40,25,9.5,5.4,35,19,8.3,4.4,19,15,4.5,3.5,19,14,4.5,3.3,49800,6603,(X),(X),65819,10374,(X),(X),300,53,71.4,7.1,64183,11569,(X),(X),28401,4040,(X),(X),(X),(X),18.2,7.6
8600000US13790,13790,ZCTA5 13790,9082,464,9082,(X),(X),(X),6.3,1.5,7699,245,7699,(X),574,145,7.5,1.9,561,124,7.3,1.6,1031,201,13.4,2.6,926,151,12.0,1.9,1297,171,16.8,2.3,1292,168,16.8,2.1,867,156,11.3,2.0,828,151,10.8,1.9,192,71,2.5,0.9,131,81,1.7,1.0,42454,2861,(X),(X),56928,3376,(X),(X),5524,249,71.7,2.9,60922,4807,(X),(X),24753,1506,(X),(X),(X),(X),16.5,2.9
8600000US13794,13794,ZCTA5 13794,47,35,47,(X),(X),(X),8.5,14.3,24,16,24,(X),0,11,0.0,58.2,0,11,0.0,58.2,4,6,16.7,23.6,2,3,8.3,13.8,6,8,25.0,26.0,6,9,25.0,33.7,6,8,25.0,36.7,0,11,0.0,58.2,0,11,0.0,58.2,0,11,0.0,58.2,57500,42062,(X),(X),56292,13775,(X),(X),24,16,100.0,58.2,54775,14236,(X),(X),18151,7947,(X),(X),(X),(X),0.0,36.3
8600000US13795,13795,ZCTA5 13795,1552,302,1552,(X),(X),(X),4.7,3.4,1470,135,1470,(X),13,20,0.9,1.4,32,35,2.2,2.4,175,104,11.9,6.8,256,113,17.4,7.3,228,91,15.5,6.2,226,88,15.4,5.9,202,106,13.7,7.2,245,96,16.7,6.0,32,49,2.2,3.3,61,50,4.1,3.4,51987,9063,(X),(X),77692,21942,(X),(X),969,168,65.9,9.7,69681,11462,(X),(X),33231,8839,(X),(X),(X),(X),16.0,7.8
8600000US13796,13796,ZCTA5 13796,867,173,867,(X),(X),(X),7.5,4.1,602,103,602,(X),24,25,4.0,4.0,20,17,3.3,2.9,73,44,12.1,6.8,39,25,6.5,4.1,78,38,13.0,6.1,157,56,26.1,8.6,44,20,7.3,3.4,140,65,23.3,9.1,23,18,3.8,2.9,4,7,0.7,1.2,61458,6588,(X),(X),68991,9521,(X),(X),470,88,78.1,7.6,66047,10535,(X),(X),28190,3181,(X),(X),(X),(X),12.5,6.7
8600000US13797,13797,ZCTA5 13797,895,107,895,(X),(X),(X),5.8,2.7,764,91,764,(X),33,20,4.3,2.5,25,24,3.3,3.0,76,29,9.9,3.7,119,48,15.6,5.7,135,44,17.7,5.6,179,48,23.4,5.4,96,44,12.6,5.5,82,29,10.7,3.9,9,9,1.2,1.1,10,10,1.3,1.3,49400,7576,(X),(X),59301,6117,(X),(X),541,68,70.8,5.9,58295,7552,(X),(X),21939,2449,(X),(X),(X),(X),13.4,4.8
8600000US13801,13801,ZCTA5 13801,650,90,650,(X),(X),(X),10.0,3.7,633,75,633,(X),77,52,12.2,7.4,24,13,3.8,2.3,104,31,16.4,5.0,95,29,15.0,4.2,94,27,14.8,4.1,129,36,20.4,5.4,59,23,9.3,3.7,42,17,6.6,2.7,8,6,1.3,0.9,1,3,0.2,0.4,37426,8697,(X),(X),48071,5882,(X),(X),422,54,66.7,6.9,48463,5263,(X),(X),20687,2459,(X),(X),(X),(X),20.6,6.0
8600000US13802,13802,ZCTA5 13802,372,134,372,(X),(X),(X),9.1,10.3,235,69,235,(X),3,6,1.3,2.6,0,11,0.0,12.0,9,8,3.8,3.6,56,58,23.8,22.1,30,30,12.8,11.8,50,51,21.3,20.7,3,5,1.3,2.0,73,49,31.1,20.1,11,19,4.7,7.8,0,11,0.0,12.0,59438,33874,(X),(X),71308,17928,(X),(X),203,72,86.4,12.7,65370,19101,(X),(X),22677,5498,(X),(X),(X),(X),0.9,1.6
8600000US13803,13803,ZCTA5 13803,2139,178,2139,(X),(X),(X),6.1,1.9,1511,108,1511,(X),29,17,1.9,1.2,88,36,5.8,2.4,153,46,10.1,2.9,118,35,7.8,2.3,231,65,15.3,4.2,350,64,23.2,4.1,265,67,17.5,4.1,213,66,14.1,4.2,28,18,1.9,1.2,36,20,2.4,1.4,58493,6261,(X),(X),70567,6858,(X),(X),1218,109,80.6,3.2,71207,8110,(X),(X),26204,2551,(X),(X),(X),(X),9.6,3.0
8600000US13804,13804,ZCTA5 13804,250,87,250,(X),(X),(X),5.2,4.6,175,44,175,(X),8,8,4.6,4.7,3,4,1.7,2.6,38,24,21.7,12.0,3,5,1.7,3.1,12,10,6.9,5.9,63,32,36.0,14.9,15,18,8.6,9.3,22,17,12.6,8.9,7,7,4.0,3.7,4,6,2.3,3.2,55917,5618,(X),(X),67057,11181,(X),(X),147,46,84.0,7.5,60739,11920,(X),(X),29217,6400,(X),(X),(X),(X),11.6,10.8
8600000US13806,13806,ZCTA5 13806,130,88,130,(X),(X),(X),5.4,7.6,121,33,121,(X),0,11,0.0,21.7,20,21,16.5,16.2,7,7,5.8,5.4,24,24,19.8,18.4,23,16,19.0,13.2,3,4,2.5,3.6,27,29,22.3,21.6,5,5,4.1,4.3,12,18,9.9,16.3,0,11,0.0,21.7,40313,35362,(X),(X),59771,25622,(X),(X),62,29,51.2,25.6,62013,39525,(X),(X),25626,6518,(X),(X),(X),(X),4.6,6.0
8600000US13807,13807,ZCTA5 13807,636,126,636,(X),(X),(X),4.7,3.1,514,75,514,(X),45,33,8.8,6.1,46,28,8.9,5.1,56,23,10.9,4.5,24,12,4.7,2.4,88,45,17.1,8.5,82,35,16.0,6.3,59,39,11.5,7.0,48,25,9.3,4.8,48,29,9.3,5.5,18,16,3.5,3.0,49667,13354,(X),(X),70628,12258,(X),(X),405,68,78.8,6.6,65758,14020,(X),(X),31095,4761,(X),(X),(X),(X),12.7,6.7
8600000US13808,13808,ZCTA5 13808,734,127,734,(X),(X),(X),16.8,8.8,570,55,570,(X),23,21,4.0,3.6,31,24,5.4,4.2,81,37,14.2,6.2,60,25,10.5,4.4,74,30,13.0,5.2,122,35,21.4,5.8,71,26,12.5,4.5,84,35,14.7,6.0,10,12,1.8,2.0,14,10,2.5,1.7,53095,8436,(X),(X),73479,12063,(X),(X),443,56,77.7,6.7,56757,10926,(X),(X),29664,5309,(X),(X),(X),(X),11.4,5.2
8600000US13809,13809,ZCTA5 13809,786,195,786,(X),(X),(X),2.5,3.3,703,104,703,(X),58,62,8.3,8.6,35,33,5.0,4.6,93,64,13.2,8.4,67,44,9.5,6.4,87,58,12.4,8.1,152,68,21.6,9.8,138,77,19.6,10.5,56,33,8.0,4.8,0,11,0.0,4.2,17,20,2.4,2.8,52734,21677,(X),(X),61158,12386,(X),(X),504,93,71.7,11.2,61312,10124,(X),(X),24776,5293,(X),(X),(X),(X),20.7,10.3
8600000US13810,13810,ZCTA5 13810,582,129,582,(X),(X),(X),3.6,2.7,497,66,497,(X),28,33,5.6,6.7,14,11,2.8,2.3,77,34,15.5,6.3,83,40,16.7,7.6,64,34,12.9,6.6,123,56,24.7,10.3,35,18,7.0,3.6,31,15,6.2,3.1,18,13,3.6,2.6,24,13,4.8,2.9,44489,14396,(X),(X),63020,9892,(X),(X),339,60,68.2,8.6,68819,12579,(X),(X),29910,4516,(X),(X),(X),(X),13.0,7.0
