GEO.id,GEO.id2,GEO.display-label,HC01_VC11,HC02_VC11,HC03_VC11,HC04_VC11,HC01_VC12,HC02_VC12,HC03_VC12,HC04_VC12,HC01_VC74,HC02_VC74,HC03_VC74,HC04_VC74,HC01_VC75,HC02_VC75,HC03_VC75,HC04_VC75,HC01_VC76,HC02_VC76,HC03_VC76,HC04_VC76,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC78,HC02_VC78,HC03_VC78,HC04_VC78,HC01_VC79,HC02_VC79,HC03_VC79,HC04_VC79,HC01_VC80,HC02_VC80,HC03_VC80,HC04_VC80,HC01_VC81,HC02_VC81,HC03_VC81,HC04_VC81,HC01_VC82,HC02_VC82,HC03_VC82,HC04_VC82,HC01_VC83,HC02_VC83,HC03_VC83,HC04_VC83,HC01_VC84,HC02_VC84,HC03_VC84,HC04_VC84,HC01_VC85,HC02_VC85,HC03_VC85,HC04_VC85,HC01_VC86,HC02_VC86,HC03_VC86,HC04_VC86,HC01_VC89,HC02_VC89,HC03_VC89,HC04_VC89,HC01_VC90,HC02_VC90,HC03_VC90,HC04_VC90,HC01_VC118,HC02_VC118,HC03_VC118,HC04_VC118,HC01_VC171,HC02_VC171,HC03_VC171,HC04_VC171
8600000US14564,14564,ZCTA5 14564,7418,446,7418,(X),(X),(X),5.7,2.5,5796,178,5796,(X),122,72,2.1,1.2,40,45,0.7,0.8,657,211,11.3,3.6,455,143,7.9,2.4,549,204,9.5,3.5,758,170,13.1,3.0,724,192,12.5,3.4,1081,254,18.7,4.2,666,169,11.5,2.9,744,168,12.8,2.9,86336,9351,(X),(X),120647,12971,(X),(X),4297,208,74.1,3.7,137066,18236,(X),(X),48022,5404,(X),(X),(X),(X),2.3,0.9
8600000US14568,14568,ZCTA5 14568,3504,279,3504,(X),(X),(X),5.7,2.1,2134,141,2134,(X),37,43,1.7,2.0,53,35,2.5,1.6,101,64,4.7,3.0,197,65,9.2,3.0,269,104,12.6,4.6,411,106,19.3,4.9,457,134,21.4,6.0,397,112,18.6,5.2,160,75,7.5,3.6,52,41,2.4,1.9,74938,9540,(X),(X),83119,7671,(X),(X),1851,138,86.7,3.3,82699,7882,(X),(X),28618,2601,(X),(X),(X),(X),2.8,1.5
8600000US14569,14569,ZCTA5 14569,3238,236,3238,(X),(X),(X),9.8,3.6,2667,162,2667,(X),192,93,7.2,3.4,173,62,6.5,2.4,495,157,18.6,5.6,222,98,8.3,3.6,325,118,12.2,4.5,612,169,22.9,5.9,213,87,8.0,3.3,335,97,12.6,3.8,81,54,3.0,2.0,19,20,0.7,0.8,46250,6751,(X),(X),54970,4148,(X),(X),1831,171,68.7,4.9,59105,5990,(X),(X),24599,1922,(X),(X),(X),(X),18.7,4.9
8600000US14571,14571,ZCTA5 14571,484,154,484,(X),(X),(X),9.3,7.8,502,112,502,(X),11,17,2.2,3.3,9,13,1.8,2.6,47,40,9.4,7.7,61,37,12.2,7.1,129,66,25.7,12.0,117,70,23.3,12.0,40,29,8.0,6.0,64,44,12.7,8.9,12,16,2.4,3.1,12,16,2.4,3.2,46900,13910,(X),(X),61655,12365,(X),(X),326,86,64.9,12.1,63879,14273,(X),(X),31220,4693,(X),(X),(X),(X),7.0,5.2
8600000US14572,14572,ZCTA5 14572,2439,238,2439,(X),(X),(X),9.5,2.9,2185,128,2185,(X),124,67,5.7,3.0,159,61,7.3,2.7,354,87,16.2,3.9,302,77,13.8,3.3,265,67,12.1,3.0,513,88,23.5,4.3,224,54,10.3,2.4,203,58,9.3,2.5,27,21,1.2,0.9,14,19,0.6,0.9,41784,3773,(X),(X),52371,3960,(X),(X),1560,139,71.4,5.0,53375,4527,(X),(X),22533,1936,(X),(X),(X),(X),16.8,5.6
8600000US14580,14580,ZCTA5 14580,27371,682,27371,(X),(X),(X),4.6,1.0,20307,377,20307,(X),846,224,4.2,1.1,496,160,2.4,0.8,1589,263,7.8,1.3,1782,245,8.8,1.2,2285,314,11.3,1.5,3580,390,17.6,1.9,3226,376,15.9,1.8,3896,344,19.2,1.7,1431,250,7.0,1.3,1176,176,5.8,0.9,71899,3813,(X),(X),85994,3208,(X),(X),15637,431,77.0,1.7,89023,3514,(X),(X),34769,1150,(X),(X),(X),(X),6.3,1.2
8600000US14585,14585,ZCTA5 14585,24,11,24,(X),(X),(X),0.0,58.2,61,18,61,(X),4,5,6.6,9.1,4,6,6.6,10.5,10,11,16.4,17.5,9,9,14.8,15.0,10,11,16.4,18.5,13,11,21.3,19.7,0,11,0.0,36.3,11,12,18.0,19.1,0,11,0.0,36.3,0,11,0.0,36.3,42188,21064,(X),(X),48980,13323,(X),(X),29,13,47.5,19.9,35355,23078,(X),(X),37163,10340,(X),(X),(X),(X),10.1,10.3
8600000US14586,14586,ZCTA5 14586,6799,576,6799,(X),(X),(X),4.3,2.0,4244,208,4244,(X),167,103,3.9,2.4,192,114,4.5,2.6,346,155,8.2,3.6,285,131,6.7,3.0,433,145,10.2,3.4,671,167,15.8,3.9,905,184,21.3,4.4,953,190,22.5,4.2,255,101,6.0,2.4,37,43,0.9,1.0,77188,8120,(X),(X),76435,4641,(X),(X),3373,214,79.5,4.2,81874,5726,(X),(X),28320,1782,(X),(X),(X),(X),12.4,4.3
8600000US14588,14588,ZCTA5 14588,76,66,76,(X),(X),(X),7.9,14.7,51,31,51,(X),0,11,0.0,39.9,0,11,0.0,39.9,0,11,0.0,39.9,8,13,15.7,28.4,6,8,11.8,16.9,5,7,9.8,17.2,15,23,29.4,39.0,17,24,33.3,42.3,0,11,0.0,39.9,0,11,0.0,39.9,83583,38819,(X),(X),75296,25341,(X),(X),40,31,78.4,26.4,64003,38891,(X),(X),7959,3537,(X),(X),(X),(X),0.0,25.1
8600000US14589,14589,ZCTA5 14589,3770,264,3770,(X),(X),(X),8.8,3.2,2930,228,2930,(X),161,80,5.5,2.6,100,61,3.4,2.1,357,122,12.2,3.9,280,84,9.6,2.8,562,148,19.2,4.5,490,107,16.7,3.9,450,121,15.4,4.0,326,102,11.1,3.4,138,61,4.7,2.1,66,51,2.3,1.8,50167,4419,(X),(X),71200,13152,(X),(X),2068,203,70.6,4.5,68348,5794,(X),(X),28091,5054,(X),(X),(X),(X),14.3,5.2
8600000US14590,14590,ZCTA5 14590,2343,271,2343,(X),(X),(X),7.3,2.6,2066,135,2066,(X),96,41,4.6,1.9,142,43,6.9,2.1,263,71,12.7,3.2,322,70,15.6,3.4,284,61,13.7,2.8,434,82,21.0,3.7,232,52,11.2,2.4,206,57,10.0,2.7,51,32,2.5,1.5,36,33,1.7,1.6,44850,4074,(X),(X),56442,3864,(X),(X),1408,126,68.2,3.9,54667,5693,(X),(X),23148,1663,(X),(X),(X),(X),16.6,4.1
8600000US14591,14591,ZCTA5 14591,780,78,780,(X),(X),(X),4.6,2.0,661,56,661,(X),26,16,3.9,2.5,30,17,4.5,2.5,29,14,4.4,2.1,64,23,9.7,3.6,137,34,20.7,5.0,155,39,23.4,5.1,87,33,13.2,5.0,91,29,13.8,4.3,35,22,5.3,3.4,7,6,1.1,1.0,58170,4656,(X),(X),67429,5225,(X),(X),502,44,75.9,4.7,64341,5761,(X),(X),27778,2530,(X),(X),(X),(X),6.9,3.5
8600000US14592,14592,ZCTA5 14592,121,86,121,(X),(X),(X),0.0,21.7,67,48,67,(X),0,11,0.0,34.3,0,11,0.0,34.3,0,11,0.0,34.3,0,11,0.0,34.3,0,11,0.0,34.3,21,34,31.3,48.7,26,40,38.8,46.0,11,15,16.4,26.2,9,13,13.4,25.0,0,11,0.0,34.3,83702,39519,(X),(X),93133,29938,(X),(X),67,48,100.0,34.3,85401,35388,(X),(X),36255,11482,(X),(X),(X),(X),0.0,16.5
8600000US14604,14604,ZCTA5 14604,635,198,635,(X),(X),(X),14.6,14.7,1273,196,1273,(X),449,179,35.3,12.3,252,144,19.8,11.2,217,113,17.0,8.9,80,56,6.3,4.4,91,96,7.1,7.2,102,57,8.0,4.6,34,40,2.7,3.2,33,36,2.6,2.8,15,24,1.2,1.9,0,11,0.0,2.3,14270,1776,(X),(X),25298,5651,(X),(X),526,145,41.3,9.4,36918,11648,(X),(X),20396,4259,(X),(X),(X),(X),43.2,12.8
8600000US14605,14605,ZCTA5 14605,4983,342,4983,(X),(X),(X),25.6,3.9,4600,211,4600,(X),1282,171,27.9,3.3,669,121,14.5,2.7,999,143,21.7,2.9,511,125,11.1,2.8,468,101,10.2,2.1,316,77,6.9,1.5,143,61,3.1,1.3,180,102,3.9,2.2,7,9,0.2,0.2,25,32,0.5,0.7,18318,1306,(X),(X),28895,3792,(X),(X),2858,214,62.1,3.4,33434,5498,(X),(X),11096,1385,(X),(X),(X),(X),52.2,4.0
8600000US14606,14606,ZCTA5 14606,14313,635,14313,(X),(X),(X),10.5,1.9,11409,347,11409,(X),1110,226,9.7,1.9,855,180,7.5,1.6,1784,251,15.6,2.2,1579,246,13.8,2.1,1872,254,16.4,2.3,1873,248,16.4,2.0,1109,179,9.7,1.6,913,176,8.0,1.5,186,69,1.6,0.6,128,87,1.1,0.8,37542,1798,(X),(X),49190,2258,(X),(X),8284,350,72.6,2.2,52315,2949,(X),(X),19937,1026,(X),(X),(X),(X),23.7,3.1
8600000US14607,14607,ZCTA5 14607,12119,672,12119,(X),(X),(X),4.6,1.7,9256,255,9256,(X),1038,222,11.2,2.3,613,190,6.6,2.1,1139,224,12.3,2.3,1013,194,10.9,2.1,1544,254,16.7,2.7,1733,254,18.7,2.8,853,220,9.2,2.4,666,193,7.2,2.1,333,133,3.6,1.5,324,111,3.5,1.2,41954,3226,(X),(X),57494,3682,(X),(X),7908,264,85.4,2.3,58910,3625,(X),(X),34576,2755,(X),(X),(X),(X),22.8,3.8
8600000US14608,14608,ZCTA5 14608,4934,437,4934,(X),(X),(X),22.3,3.4,5149,218,5149,(X),1446,192,28.1,3.5,672,114,13.1,2.1,1032,159,20.0,2.9,378,95,7.3,1.8,638,134,12.4,2.5,533,97,10.4,1.9,220,80,4.3,1.5,187,70,3.6,1.3,14,17,0.3,0.3,29,26,0.6,0.5,20047,1773,(X),(X),31184,2519,(X),(X),3110,255,60.4,4.2,37086,4183,(X),(X),13815,1208,(X),(X),(X),(X),49.3,4.1
8600000US14609,14609,ZCTA5 14609,22728,842,22728,(X),(X),(X),10.4,1.4,17769,396,17769,(X),1952,282,11.0,1.5,1228,226,6.9,1.2,2358,263,13.3,1.5,1908,277,10.7,1.5,3062,328,17.2,1.8,3233,271,18.2,1.6,2025,266,11.4,1.5,1450,208,8.2,1.2,356,116,2.0,0.7,197,84,1.1,0.5,41074,1646,(X),(X),51548,2116,(X),(X),13581,442,76.4,1.9,54126,2398,(X),(X),21770,1094,(X),(X),(X),(X),23.8,2.7
8600000US14610,14610,ZCTA5 14610,7785,520,7785,(X),(X),(X),3.8,1.3,6773,251,6773,(X),393,113,5.8,1.7,296,92,4.4,1.3,505,154,7.5,2.2,674,155,10.0,2.3,987,168,14.6,2.4,1301,217,19.2,3.1,800,179,11.8,2.6,947,189,14.0,2.8,335,94,4.9,1.4,535,128,7.9,1.9,59046,3752,(X),(X),86049,7161,(X),(X),4983,241,73.6,2.8,89018,8266,(X),(X),44466,3552,(X),(X),(X),(X),9.1,2.0
8600000US14611,14611,ZCTA5 14611,6904,499,6904,(X),(X),(X),18.9,2.7,6866,320,6866,(X),1473,169,21.5,2.4,575,135,8.4,1.8,1394,249,20.3,3.4,832,151,12.1,2.1,1197,202,17.4,2.9,739,155,10.8,2.2,473,136,6.9,1.9,139,55,2.0,0.8,30,27,0.4,0.4,14,13,0.2,0.2,24924,1995,(X),(X),33511,2149,(X),(X),4392,293,64.0,3.1,35238,2634,(X),(X),13916,833,(X),(X),(X),(X),41.6,3.2
8600000US14612,14612,ZCTA5 14612,19571,1019,19571,(X),(X),(X),4.8,1.0,14528,352,14528,(X),474,135,3.3,0.9,675,176,4.6,1.2,1440,273,9.9,1.8,1661,263,11.4,1.8,1781,267,12.3,1.8,2822,285,19.4,2.0,1937,270,13.3,1.8,2461,321,16.9,2.2,924,183,6.4,1.2,353,134,2.4,0.9,61349,2559,(X),(X),73209,3179,(X),(X),10938,470,75.3,2.3,75920,3933,(X),(X),31737,1235,(X),(X),(X),(X),6.9,1.1
8600000US14613,14613,ZCTA5 14613,5655,523,5655,(X),(X),(X),17.6,3.0,4729,251,4729,(X),720,163,15.2,3.3,375,129,7.9,2.7,970,192,20.5,3.9,776,168,16.4,3.5,720,168,15.2,3.4,532,115,11.2,2.5,286,107,6.0,2.2,255,92,5.4,2.0,67,46,1.4,1.0,28,23,0.6,0.5,28026,3041,(X),(X),39373,3041,(X),(X),3319,258,70.2,3.8,42638,3796,(X),(X),15549,1242,(X),(X),(X),(X),29.1,4.6
8600000US14614,14614,ZCTA5 14614,43,45,43,(X),(X),(X),46.5,50.7,68,75,68,(X),45,70,66.2,58.6,0,11,0.0,33.9,0,11,0.0,33.9,7,11,10.3,22.6,0,11,0.0,33.9,0,11,0.0,33.9,0,11,0.0,33.9,16,26,23.5,49.4,0,11,0.0,33.9,0,11,0.0,33.9,(X),(X),(X),(X),29385,49015,(X),(X),23,29,33.8,58.6,N,N,N,N,7544,3207,(X),(X),(X),(X),85.2,20.6
8600000US14615,14615,ZCTA5 14615,8153,538,8153,(X),(X),(X),9.5,2.5,7062,310,7062,(X),733,195,10.4,2.6,446,129,6.3,1.8,1006,239,14.2,3.4,1219,243,17.3,3.2,1170,224,16.6,3.1,1200,238,17.0,3.3,621,158,8.8,2.2,515,112,7.3,1.6,133,73,1.9,1.1,19,19,0.3,0.3,36250,2711,(X),(X),45973,2657,(X),(X),5171,326,73.2,3.6,46949,3128,(X),(X),21066,1443,(X),(X),(X),(X),23.6,3.7
8600000US14616,14616,ZCTA5 14616,14633,805,14633,(X),(X),(X),7.1,1.4,12032,339,12032,(X),650,179,5.4,1.5,510,169,4.2,1.4,1656,266,13.8,2.2,1469,275,12.2,2.2,2291,315,19.0,2.4,2462,279,20.5,2.2,1374,210,11.4,1.7,1190,216,9.9,1.9,291,107,2.4,0.9,139,111,1.2,0.9,46143,1609,(X),(X),57627,4453,(X),(X),8746,409,72.7,2.6,60095,6019,(X),(X),24872,2230,(X),(X),(X),(X),14.5,4.7
8600000US14617,14617,ZCTA5 14617,12047,486,12047,(X),(X),(X),5.4,1.3,9465,241,9465,(X),323,105,3.4,1.1,366,97,3.9,1.0,916,177,9.7,1.8,840,164,8.9,1.7,1334,216,14.1,2.2,1883,221,19.9,2.3,1382,156,14.6,1.6,1560,179,16.5,1.9,579,117,6.1,1.2,282,86,3.0,0.9,60870,3402,(X),(X),75160,2978,(X),(X),6925,260,73.2,2.2,80153,3689,(X),(X),31659,1152,(X),(X),(X),(X),5.9,1.3
8600000US14618,14618,ZCTA5 14618,11604,601,11604,(X),(X),(X),3.7,1.1,8224,275,8224,(X),327,150,4.0,1.8,115,68,1.4,0.8,468,156,5.7,1.9,533,149,6.5,1.8,856,182,10.4,2.2,1159,227,14.1,2.6,1156,216,14.1,2.7,1521,226,18.5,2.6,909,183,11.1,2.2,1180,174,14.3,2.0,89688,8358,(X),(X),121857,6659,(X),(X),6567,310,79.9,2.5,116825,6368,(X),(X),46666,2944,(X),(X),(X),(X),6.5,2.4
8600000US14619,14619,ZCTA5 14619,7158,493,7158,(X),(X),(X),16.9,3.1,5585,230,5585,(X),648,166,11.6,2.9,334,119,6.0,2.0,769,175,13.8,3.1,898,175,16.1,3.1,963,180,17.2,3.2,1100,205,19.7,3.5,499,125,8.9,2.2,244,87,4.4,1.6,68,45,1.2,0.8,62,44,1.1,0.8,36176,1932,(X),(X),53138,11717,(X),(X),4358,244,78.0,3.5,48383,7537,(X),(X),20798,4436,(X),(X),(X),(X),27.3,4.6
8600000US14620,14620,ZCTA5 14620,14030,585,14030,(X),(X),(X),6.7,1.6,11483,279,11483,(X),1522,296,13.3,2.6,932,199,8.1,1.7,1411,224,12.3,2.0,1279,221,11.1,1.9,1585,242,13.8,2.1,2237,278,19.5,2.3,1198,200,10.4,1.7,853,178,7.4,1.5,258,114,2.2,1.0,208,87,1.8,0.8,40483,2778,(X),(X),52370,3011,(X),(X),8918,332,77.7,2.4,55834,3418,(X),(X),26780,1834,(X),(X),(X),(X),21.2,2.5
8600000US14621,14621,ZCTA5 14621,14929,634,14929,(X),(X),(X),20.2,2.1,12782,327,12782,(X),2680,237,21.0,1.7,1532,213,12.0,1.6,2194,258,17.2,2.1,1852,219,14.5,1.7,1708,242,13.4,1.8,1483,192,11.6,1.5,777,197,6.1,1.5,464,120,3.6,0.9,64,38,0.5,0.3,28,26,0.2,0.2,24906,1552,(X),(X),33967,1503,(X),(X),8164,326,63.9,2.1,37002,2089,(X),(X),13607,631,(X),(X),(X),(X),40.1,2.6
8600000US14622,14622,ZCTA5 14622,6415,426,6415,(X),(X),(X),5.8,1.5,5410,209,5410,(X),206,73,3.8,1.3,249,73,4.6,1.3,541,133,10.0,2.4,771,173,14.3,3.1,990,216,18.3,3.9,1129,197,20.9,3.5,730,142,13.5,2.6,500,116,9.2,2.2,208,84,3.8,1.6,86,39,1.6,0.7,49257,3415,(X),(X),61465,2838,(X),(X),3936,214,72.8,3.2,62947,3640,(X),(X),29086,1300,(X),(X),(X),(X),8.1,2.4
8600000US14623,14623,ZCTA5 14623,13726,650,13726,(X),(X),(X),9.0,2.2,8924,351,8924,(X),828,199,9.3,2.2,430,182,4.8,2.0,762,183,8.5,2.1,1112,247,12.5,2.6,1520,284,17.0,3.1,1804,304,20.2,3.3,1306,247,14.6,2.8,772,209,8.7,2.3,282,137,3.2,1.5,108,72,1.2,0.8,47613,3166,(X),(X),59042,4717,(X),(X),7096,411,79.5,3.2,60776,5825,(X),(X),23180,1829,(X),(X),(X),(X),17.7,2.6
8600000US14624,14624,ZCTA5 14624,20450,710,20450,(X),(X),(X),5.6,1.2,14023,397,14023,(X),467,124,3.3,0.9,354,96,2.5,0.7,1170,206,8.3,1.4,1298,229,9.3,1.6,2262,267,16.1,1.9,3190,354,22.7,2.4,2147,344,15.3,2.4,2203,251,15.7,1.8,744,167,5.3,1.2,188,80,1.3,0.6,60443,1832,(X),(X),70326,2007,(X),(X),11252,385,80.2,1.7,70249,2575,(X),(X),28305,893,(X),(X),(X),(X),5.3,0.9
8600000US14625,14625,ZCTA5 14625,5207,326,5207,(X),(X),(X),5.5,1.9,4404,171,4404,(X),113,49,2.6,1.1,136,57,3.1,1.3,381,106,8.7,2.3,391,94,8.9,2.0,487,88,11.1,2.1,740,134,16.8,3.0,757,153,17.2,3.3,761,135,17.3,3.0,402,104,9.1,2.4,236,84,5.4,1.9,72500,6357,(X),(X),99226,14807,(X),(X),3230,202,73.3,3.2,104091,20811,(X),(X),43457,6076,(X),(X),(X),(X),4.9,1.6
8600000US14626,14626,ZCTA5 14626,15584,713,15584,(X),(X),(X),5.2,1.1,12474,369,12474,(X),555,163,4.4,1.3,430,131,3.4,1.1,1168,198,9.4,1.5,1673,239,13.4,1.8,1966,280,15.8,2.2,2389,337,19.2,2.7,1819,272,14.6,2.1,1583,262,12.7,2.1,576,150,4.6,1.2,315,112,2.5,0.9,53212,2967,(X),(X),68382,2905,(X),(X),8818,301,70.7,1.9,72983,4137,(X),(X),29653,1189,(X),(X),(X),(X),7.0,1.5
8600000US14627,14627,ZCTA5 14627,1024,232,1024,(X),(X),(X),13.8,5.8,0,11,0,(X),0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,-,**,(X),(X),-,**,(X),(X),0,11,-,**,-,**,(X),(X),8523,2403,(X),(X),(X),(X),-,**
8600000US14701,14701,ZCTA5 14701,19173,668,19173,(X),(X),(X),8.6,1.1,16792,437,16792,(X),1992,237,11.9,1.4,1575,230,9.4,1.3,2456,248,14.6,1.4,2031,251,12.1,1.5,2576,292,15.3,1.7,2730,254,16.3,1.5,1790,226,10.7,1.4,1113,159,6.6,0.9,315,101,1.9,0.6,214,69,1.3,0.4,36552,1666,(X),(X),48427,1614,(X),(X),11653,380,69.4,1.6,50888,1971,(X),(X),20824,683,(X),(X),(X),(X),23.7,2.1
8600000US14706,14706,ZCTA5 14706,3061,232,3061,(X),(X),(X),7.4,2.8,2555,158,2555,(X),110,49,4.3,1.9,99,37,3.9,1.4,336,95,13.2,3.5,271,70,10.6,2.8,436,113,17.1,4.2,487,99,19.1,3.8,348,82,13.6,3.1,338,78,13.2,3.0,92,39,3.6,1.5,38,19,1.5,0.8,50938,5449,(X),(X),63065,3732,(X),(X),1861,135,72.8,4.1,62568,5239,(X),(X),26222,1676,(X),(X),(X),(X),16.1,4.2
8600000US14707,14707,ZCTA5 14707,96,56,96,(X),(X),(X),8.3,13.6,96,33,96,(X),0,11,0.0,26.3,10,9,10.4,10.0,5,7,5.2,6.8,16,14,16.7,13.1,14,12,14.6,11.8,15,11,15.6,11.6,23,20,24.0,16.8,13,15,13.5,14.2,0,11,0.0,26.3,0,11,0.0,26.3,57500,19712,(X),(X),61225,14037,(X),(X),60,28,62.5,19.1,67472,16448,(X),(X),24216,4256,(X),(X),(X),(X),1.3,2.1
8600000US14708,14708,ZCTA5 14708,81,37,81,(X),(X),(X),4.9,6.7,61,22,61,(X),0,11,0.0,36.3,0,11,0.0,36.3,8,9,13.1,15.4,3,4,4.9,6.6,11,9,18.0,15.4,22,17,36.1,23.7,7,7,11.5,10.6,10,12,16.4,17.3,0,11,0.0,36.3,0,11,0.0,36.3,57031,16477,(X),(X),61392,12557,(X),(X),56,22,91.8,8.2,58032,13756,(X),(X),23013,4837,(X),(X),(X),(X),11.1,12.2
8600000US14709,14709,ZCTA5 14709,676,90,676,(X),(X),(X),9.3,3.8,595,56,595,(X),50,21,8.4,3.6,34,19,5.7,3.2,74,28,12.4,4.3,82,31,13.8,4.7,103,36,17.3,5.5,118,27,19.8,4.2,50,19,8.4,3.0,67,19,11.3,3.1,9,5,1.5,0.9,8,5,1.3,0.9,44107,5859,(X),(X),53841,4357,(X),(X),453,58,76.1,5.6,49804,5638,(X),(X),20751,1962,(X),(X),(X),(X),14.5,5.3
8600000US14710,14710,ZCTA5 14710,1634,180,1634,(X),(X),(X),6.4,2.3,1326,101,1326,(X),24,15,1.8,1.1,16,16,1.2,1.2,163,45,12.3,3.4,151,53,11.4,3.8,244,68,18.4,4.8,320,69,24.1,4.9,165,56,12.4,4.1,201,54,15.2,4.2,38,19,2.9,1.4,4,6,0.3,0.5,52946,4832,(X),(X),63763,4236,(X),(X),960,93,72.4,3.9,61301,4851,(X),(X),26609,1824,(X),(X),(X),(X),11.8,4.6
8600000US14711,14711,ZCTA5 14711,822,103,822,(X),(X),(X),5.7,3.1,801,74,801,(X),56,25,7.0,3.1,103,40,12.9,4.7,63,31,7.9,4.0,88,36,11.0,4.3,185,40,23.1,5.2,203,60,25.3,6.8,51,21,6.4,2.5,43,16,5.4,2.2,7,7,0.9,0.9,2,5,0.2,0.6,42361,5029,(X),(X),45129,3436,(X),(X),578,75,72.2,6.3,45383,4256,(X),(X),17772,1898,(X),(X),(X),(X),16.7,6.8
8600000US14712,14712,ZCTA5 14712,1744,217,1744,(X),(X),(X),5.0,7.0,1479,158,1479,(X),133,98,9.0,6.2,42,45,2.8,3.0,188,105,12.7,6.6,194,80,13.1,5.4,218,91,14.7,6.4,255,70,17.2,4.5,173,82,11.7,5.6,165,66,11.2,4.3,86,49,5.8,3.3,25,22,1.7,1.5,48750,8606,(X),(X),70069,11530,(X),(X),1090,126,73.7,6.7,67447,15656,(X),(X),31380,5885,(X),(X),(X),(X),8.4,4.9
8600000US14714,14714,ZCTA5 14714,216,54,216,(X),(X),(X),6.5,6.0,190,37,190,(X),1,2,0.5,1.2,10,12,5.3,6.2,38,20,20.0,9.4,23,13,12.1,6.6,45,21,23.7,10.1,29,16,15.3,8.2,28,17,14.7,8.0,16,10,8.4,4.9,0,11,0.0,14.6,0,11,0.0,14.6,42500,8714,(X),(X),50953,6292,(X),(X),126,32,66.3,10.3,54194,9190,(X),(X),19780,3190,(X),(X),(X),(X),6.1,4.9
8600000US14715,14715,ZCTA5 14715,1280,122,1280,(X),(X),(X),10.2,3.9,1130,80,1130,(X),103,37,9.1,3.1,71,26,6.3,2.4,153,43,13.5,3.9,195,50,17.3,4.0,204,58,18.1,4.5,178,42,15.8,3.9,139,44,12.3,3.9,50,26,4.4,2.3,27,22,2.4,2.0,10,8,0.9,0.7,39444,6013,(X),(X),50259,5678,(X),(X),793,71,70.2,4.3,52770,7458,(X),(X),20786,2286,(X),(X),(X),(X),17.2,4.0
8600000US14716,14716,ZCTA5 14716,1097,174,1097,(X),(X),(X),7.8,3.8,902,109,902,(X),64,37,7.1,3.9,112,47,12.4,4.9,158,57,17.5,5.6,127,55,14.1,5.5,99,34,11.0,3.8,168,49,18.6,5.5,87,35,9.6,3.7,80,35,8.9,3.7,7,8,0.8,0.9,0,11,0.0,3.3,34597,7963,(X),(X),47160,4957,(X),(X),622,91,69.0,6.9,51909,7122,(X),(X),16301,1710,(X),(X),(X),(X),19.2,6.4
8600000US14717,14717,ZCTA5 14717,245,63,245,(X),(X),(X),12.2,8.6,282,55,282,(X),14,17,5.0,5.6,20,17,7.1,5.9,54,32,19.1,10.0,27,19,9.6,6.6,63,21,22.3,8.0,49,16,17.4,6.8,27,21,9.6,6.5,23,11,8.2,4.2,2,3,0.7,1.1,3,5,1.1,1.9,40921,6369,(X),(X),49591,7715,(X),(X),201,48,71.3,7.6,45200,11452,(X),(X),24277,3782,(X),(X),(X),(X),10.2,6.1
8600000US14718,14718,ZCTA5 14718,1049,145,1049,(X),(X),(X),4.5,2.2,877,92,877,(X),36,26,4.1,2.9,61,33,7.0,3.7,93,31,10.6,3.6,45,25,5.1,2.8,142,45,16.2,5.0,244,73,27.8,7.0,148,49,16.9,5.3,80,31,9.1,3.6,23,16,2.6,1.8,5,6,0.6,0.7,56689,4123,(X),(X),60306,4397,(X),(X),608,71,69.3,7.2,58790,5401,(X),(X),23061,2301,(X),(X),(X),(X),13.6,7.2
8600000US14719,14719,ZCTA5 14719,1599,150,1599,(X),(X),(X),6.3,2.1,1382,85,1382,(X),107,37,7.7,2.6,64,30,4.6,2.2,216,43,15.6,3.0,157,45,11.4,3.2,206,51,14.9,3.5,280,49,20.3,3.6,187,40,13.5,2.8,114,33,8.2,2.3,26,16,1.9,1.1,25,19,1.8,1.3,45893,5190,(X),(X),57183,5655,(X),(X),958,83,69.3,4.2,54507,4058,(X),(X),23421,2495,(X),(X),(X),(X),17.5,4.8
8600000US14720,14720,ZCTA5 14720,390,111,390,(X),(X),(X),17.7,9.5,363,78,363,(X),51,33,14.0,9.5,40,32,11.0,8.8,70,45,19.3,11.2,9,9,2.5,2.2,65,37,17.9,9.6,66,43,18.2,10.4,38,24,10.5,6.5,24,25,6.6,6.4,0,11,0.0,7.9,0,11,0.0,7.9,39875,24859,(X),(X),42088,8388,(X),(X),253,73,69.7,10.6,44893,9767,(X),(X),22376,5227,(X),(X),(X),(X),21.3,9.1
8600000US14721,14721,ZCTA5 14721,68,48,68,(X),(X),(X),1.5,4.5,59,29,59,(X),3,4,5.1,7.4,7,7,11.9,12.2,20,21,33.9,27.7,4,4,6.8,8.9,10,8,16.9,15.4,12,18,20.3,27.0,0,11,0.0,37.0,3,5,5.1,8.5,0,11,0.0,37.0,0,11,0.0,37.0,(X),(X),(X),(X),35664,11541,(X),(X),38,28,64.4,20.8,41126,18250,(X),(X),18479,3509,(X),(X),(X),(X),11.5,11.1
